Fire_Size,Fire_Cause,Latitude,Longitude,State,Discovery_Date
1.0,Miscellaneous,33.254402,-97.019722,TX,6/4/2014
80.0,Equipment Use,43.44552,-100.30767,SD,5/23/2002
4.0,Debris Burning,32.4717,-89.6542,MS,3/7/2002
2.0,Debris Burning,35.7833,-81.2667,NC,5/27/2000
1.0,Arson,33.205234,-94.634715,TX,9/30/2015
1.0,Lightning,34.67433,-80.19314,SC,5/24/2008
6.0,Railroad,30.16,-81.96,FL,3/21/1997
3.56,Missing/Undefined,41.53991,-112.57706,UT,6/14/2001
12.0,Missing/Undefined,33.30993,-90.016665,MS,1/10/2009
11.1,Miscellaneous,32.63104,-93.14013,LA,2/3/2013
10.0,Arson,36.44032999,-92.615,AR,3/15/2004
2.0,Miscellaneous,32.289527,-94.868317,TX,10/19/2011
2.0,Debris Burning,30.9613882,-97.8943831,TX,7/20/2010
1.0,Miscellaneous,26.3104412,-98.549738,TX,9/15/2014
10.0,Debris Burning,30.70113666,-94.31008682,TX,2/12/2010
3.0,Debris Burning,33.4442,-80.6675,SC,1/22/2001
6.0,Debris Burning,32.88380683,-92.53896437,LA,7/10/2006
4.5,Miscellaneous,42.89079999,-97.31320001,SD,2/21/2003
650.0,Lightning,26.33333001,-80.66666,FL,4/27/2003
7.0,Debris Burning,37.2,-77.2,VA,3/27/1998
1.0,Campfire,32.17292001,-94.84374999,TX,1/26/2000
4.0,Debris Burning,32.14635,-95.42952,TX,1/20/2008
0.6,Debris Burning,30.73332998,-86.69555999,FL,1/20/2003
1.0,Children,35.2667,-79.1,NC,2/1/2004
3.0,Debris Burning,34.53278002,-82.47249999,SC,3/19/2005
6.0,Miscellaneous,34.8114,-95.4639,OK,1/23/2002
1.0,Debris Burning,42.321299,-74.33617,NY,4/8/2001
1.0,Equipment Use,33.6,-81.7,SC,2/1/1999
2.0,Miscellaneous,28.823207,-99.117134,TX,5/27/2013
3.0,Debris Burning,31.4933,-89.8936,MS,1/20/2003
1.0,Miscellaneous,31.978949,-94.709899,TX,8/10/2009
20.0,Arson,45.98614985,-95.69729027,MN,4/29/1994
12.0,Debris Burning,33.5906,-85.6294,AL,5/27/2000
1.0,Miscellaneous,32.6658,-92.9575,LA,6/6/1998
55.0,Arson,37.78434398,-91.79669693,MO,1/24/1995
1.0,Debris Burning,34.17138999,-79.22472001,SC,5/22/2003
2.0,Smoking,32.67080315,-102.8356609,TX,8/6/2010
3.0,Arson,32.5214,-85.1894,AL,6/1/2000
0.6,Debris Burning,35.3483,-88.915,TN,1/23/2000
1.0,Lightning,35.55833333,-105.4533333,NM,6/16/1997
1.35,Miscellaneous,40.7716,-73.049,NY,2/22/2014
5.0,Debris Burning,33.78333,-79.78332997,SC,1/20/2005
1.0,Campfire,37.06486,-86.40667,KY,9/22/2012
3.0,Miscellaneous,31.3269,-87.0317,AL,1/24/2001
1.0,Arson,33.0533,-85.8094,AL,9/18/2001
1.5,Children,34.2833,-78.1333,NC,4/24/2002
7.0,Miscellaneous,39.4375,-75.24166,NJ,3/6/1995
1.0,Missing/Undefined,30.556678,-89.118823,MS,11/14/2008
4.0,Debris Burning,32.46874998,-94.36459001,TX,5/19/2002
1500.0,Arson,30.41666667,-88.41666667,MS,2/8/1993
30.0,Debris Burning,32.81722002,-94.90971997,TX,6/23/2005
5.0,Arson,34.2194,-94.1675,AR,8/12/2000
2.0,Debris Burning,34.43158,-93.20807,AR,1/10/2008
60.0,Arson,34.20076001,-78.8821,NC,1/16/2006
120.0,Lightning,28.92278,-81.82889,FL,4/15/2009
5.0,Smoking,40.80111111,-123.865,CA,10/29/2002
1.0,Missing/Undefined,43.47186998,-96.69179002,SD,6/22/2003
2.0,Debris Burning,33.45353779,-94.18302708,TX,1/1/2009
2.0,Missing/Undefined,37.790395,-121.472293,CA,5/2/2011
25.0,Lightning,28.24846169,-96.97589796,TX,4/23/2009
60.0,Missing/Undefined,37.11474,-83.16076,KY,10/12/2005
12.0,Debris Burning,32.485,-80.7483,SC,2/16/2002
2.0,Debris Burning,33.499906,-95.573555,TX,5/8/2012
8.0,Equipment Use,33.44867127,-84.68999751,GA,4/8/2007
14.5,Missing/Undefined,62.831665,-141.6661072,AK,4/24/2010
12.0,Debris Burning,35.3017,-85.2667,TN,3/23/2001
1.45,Equipment Use,31.13797479,-83.43927743,GA,1/2/2003
120.0,Smoking,30.40027999,-87.33055001,FL,9/15/2006
1.0,Equipment Use,34.03333,-79.58334,SC,4/1/2009
7.0,Arson,31.2014,-89.8161,MS,5/28/2006
0.6,Debris Burning,34.56667,-79.68333,SC,5/28/2008
5.0,Arson,31.5953,-89.1114,MS,5/22/2006
5.0,Railroad,34.7972,-95.3453,OK,1/18/2002
4.0,Debris Burning,30.68778002,-95.38639,TX,8/20/2004
1.0,Arson,45.78713,-93.977207,MN,3/4/1993
10.0,Railroad,30.02,-82.79,FL,1/15/1999
100.0,Debris Burning,34.254237,-102.747831,TX,2/15/2012
12.0,Debris Burning,31.63414921,-95.1028333,TX,3/11/2009
2.0,Arson,33.00307001,-98.03953002,TX,7/23/2005
30.0,Debris Burning,45.63907,-100.61703,SD,2/3/2000
1.0,Missing/Undefined,32.787976,-88.624575,MS,5/6/2011
38.0,Debris Burning,36.39341,-92.06418,AR,2/21/2009
1.0,Equipment Use,32.677962,-96.357565,TX,7/29/2012
1.0,Campfire,35.1872503,-101.7910974,TX,9/4/2013
10.0,Missing/Undefined,38.29522997,-83.55981,KY,10/14/2005
88.0,Arson,36.04397998,-92.8622,AR,10/23/2003
12.0,Debris Burning,36.66667,-79.16361,VA,1/11/2008
25.0,Lightning,43.2108,-102.6758,SD,6/29/2010
15.0,Arson,36.20215998,-91.87315999,AR,3/5/2005
6.0,Debris Burning,45.937285,-91.554625,WI,3/23/2000
22.0,Debris Burning,30.43685999,-95.81089,TX,1/30/2006
1.0,Miscellaneous,33.56499998,-81.68610997,SC,5/1/2004
1.0,Arson,35.45083002,-92.59382999,AR,1/18/2004
5.0,Children,34.2,-80.6667,SC,4/13/1999
1.2,Railroad,30.52,-81.88,FL,7/19/2000
10.0,Arson,33.1367,-86.9953,AL,8/29/2000
4.8,Railroad,41.64188889,-78.21133333,PA,3/3/2009
58.3,Arson,47.29585871,-92.74988383,MN,2/25/2007
1.0,Lightning,45.9025,-114.917222,ID,7/6/2010
8.0,Arson,45.96379,-95.590706,MN,3/10/1998
5.0,Debris Burning,35.33771,-92.07396,AR,3/15/2010
23.0,Lightning,48.84611111,-114.8594444,MT,7/10/2005
1.0,Equipment Use,31.11642948,-83.66885288,GA,11/21/2005
59.2,Children,41.525,-79.23833333,PA,3/26/2010
3.0,Missing/Undefined,37.19106425,-113.6243059,UT,5/21/2005
30.0,Debris Burning,38.47581547,-80.63783065,WV,3/20/2006
1.0,Railroad,29.9,-81.64,FL,2/5/2000
4.0,Debris Burning,29.98778,-82.70889,FL,1/1/2009
3.0,Miscellaneous,34.1209,-93.07005,AR,1/18/2007
0.7,Miscellaneous,33.76811999,-81.28547002,SC,4/2/2006
45.0,Debris Burning,32.44777999,-95.16028001,TX,1/24/2002
3.0,Arson,31.7392,-88.7522,MS,4/12/2006
7.0,Arson,34.01666999,-80.23332997,SC,3/6/2006
1.6,Debris Burning,46.15416,-91.42439,WI,6/18/2007
30.0,Debris Burning,30.8028,-88.6311,MS,2/9/2005
4.0,Debris Burning,37.7931,-86.0742,KY,1/27/2000
1.0,Debris Burning,31.429981,-97.558765,TX,10/31/2011
45.0,Railroad,32.2803,-88.4328,MS,3/8/2006
2.0,Debris Burning,32.8228,-89.8842,MS,4/13/2001
20.0,Debris Burning,36.06945001,-93.05658001,AR,3/5/2004
2.0,Missing/Undefined,34.60577,-77.73232,NC,2/22/2007
1.0,Equipment Use,28.96701,-98.571396,TX,1/29/2014
25.0,Miscellaneous,33.9214248,-98.6302101,TX,4/6/2011
1.2,Equipment Use,46.33484504,-94.41932133,MN,3/15/2005
5.0,Miscellaneous,39.77917,-75.075,NJ,3/26/1999
40.1,Arson,33.7447,-85.3503,GA,4/2/1999
40.0,Missing/Undefined,32.843661,-89.830222,MS,1/10/2008
4.0,Debris Burning,33.07292002,-94.40207997,TX,11/18/2002
4.0,Debris Burning,35.0167,-77.0833,NC,1/18/2002
346.0,Lightning,30.0302,-81.6236,FL,6/22/2011
10.0,Missing/Undefined,21.4116707,-157.972229,HI,7/6/2009
30.0,Arson,35.93166,-91.40915998,AR,3/5/2004
1.0,Arson,33.16736997,-94.46339001,TX,5/4/2005
3.12,Equipment Use,32.34621624,-83.77836594,GA,10/1/2008
2.0,Miscellaneous,33.52442,-81.01195,SC,1/11/2008
10.0,Arson,37.3556,-83.16,KY,9/28/2001
5.0,Miscellaneous,42.9881,-97.48212,SD,1/29/2000
5.0,Arson,37.8711,-83.2069,KY,3/15/2001
20.0,Debris Burning,32.1431234,-95.3055493,TX,1/26/2013
2.0,Missing/Undefined,31.713258,-89.483633,MS,11/16/2010
1.0,Missing/Undefined,32.81000002,-94.67388998,TX,6/30/2005
10.0,Debris Burning,32.8989,-87.8608,AL,2/22/2000
9.0,Arson,34.00249755,-85.39089918,GA,6/20/2006
2.0,Debris Burning,39.77315,-92.43406,MO,2/28/2002
1.5,Missing/Undefined,32.63506296,-93.38466086,LA,1/18/2005
50.0,Miscellaneous,44.7033,-100.0805,SD,8/30/2013
4.0,Arson,35.695,-85.0183,TN,2/4/2000
1.0,Arson,38.6822,-82.8858,KY,9/23/1999
2.0,Lightning,40.94194444,-121.0169444,CA,4/27/1992
556.0,Lightning,48.8572,-121.1017,WA,7/12/2015
15.0,Equipment Use,25.59,-80.54,FL,2/15/1999
3.0,Debris Burning,31.2681,-88.0656,AL,1/5/2000
1.0,Arson,34.81069,-82.66891,SC,9/14/2007
7.0,Missing/Undefined,32.15888999,-94.16028001,TX,8/13/2004
3.1,Arson,35.9033,-85.2583,TN,3/20/2002
5.0,Arson,38.21867294,-81.5210526,WV,10/22/2007
21.0,Miscellaneous,29.38,-81.77833333,FL,3/16/2007
7.0,Lightning,33.87810002,-81.21814999,SC,4/18/2006
1.0,Debris Burning,33.24531,-94.101183,TX,8/6/2010
3.0,Equipment Use,32.17292001,-95.45207999,TX,9/26/2000
10.0,Equipment Use,33.247161,-98.877511,TX,8/19/2013
1.0,Miscellaneous,36.48888888,-119.5819444,CA,1/13/2007
3.0,Children,34.33759998,-92.87200001,AR,5/24/2005
2.0,Arson,41.1482,-123.6809,CA,6/4/2009
1.0,Debris Burning,39.44805555,-121.4888889,CA,9/1/2007
25.0,Debris Burning,30.800778,-88.403369,AL,2/25/2010
0.6,Railroad,30.5119,-84.7058,FL,9/2/2002
5.0,Debris Burning,31.2186,-89.9875,MS,10/24/2005
5.0,Debris Burning,33.3872,-88.6736,MS,10/10/2005
5.0,Missing/Undefined,31.107637,-90.804861,MS,3/7/2009
14.0,Lightning,35.6333,-78.9333,NC,7/26/2002
4.0,Missing/Undefined,37.57813,-83.79855998,KY,1/28/2005
2.0,Children,35.2017,-87.32,TN,9/17/1999
3.0,Lightning,46.348,-108.4503,MT,6/11/2005
1.0,Children,43.42994998,-102.1733,SD,6/4/2005
0.59,Debris Burning,34.65399808,-85.29526221,GA,3/23/2008
35.0,Debris Burning,32.83580001,-96.09109999,TX,6/11/2006
16.5,Miscellaneous,34.45416667,-81.60277778,SC,5/27/2008
1.2,Debris Burning,41.65500001,-77.94971998,PA,3/10/2005
2.0,Debris Burning,34.6631,-87.5728,AL,1/16/2000
4.0,Debris Burning,33.212995,-94.639978,TX,8/5/2013
1.5,Railroad,30.72,-86.67,FL,2/5/2000
4.82,Miscellaneous,32.32195977,-84.66966365,GA,2/11/2008
10.0,Miscellaneous,32.373474,-99.508538,TX,7/11/2013
2.0,Miscellaneous,30.58333001,-83.18333,FL,1/3/2003
10.0,Missing/Undefined,31.295267,-91.084163,MS,3/27/2008
2.5,Debris Burning,33.53332999,-80.19999998,SC,2/3/2005
0.75,Miscellaneous,48.0509,-122.2141,WA,6/28/2015
1.0,Debris Burning,37.31661111,-79.02424444,VA,3/22/2014
5.0,Missing/Undefined,34.65905,-92.50841,AR,1/31/2013
2.5,Debris Burning,34.1431,-79.34645,SC,2/1/2008
2.0,Smoking,32.570408,-94.74074,TX,2/15/2013
1.0,Miscellaneous,27.813875,-98.173828,TX,7/5/2011
1.25,Arson,39.25,-75.03333,NJ,1/12/1992
144.0,Lightning,48.8931,-121.1539,WA,7/9/2008
5.0,Railroad,37.2533,-79.87,VA,3/4/1997
27.0,Lightning,34.000874,-101.078682,TX,7/26/2015
1.0,Miscellaneous,32.32194999,-94.92611001,TX,6/20/2006
10.0,Debris Burning,37.9181,-85.7461,KY,5/14/2000
50.0,Arson,33.9728,-89.9978,MS,2/12/2006
15.0,Debris Burning,33.93518,-80.74822,SC,11/23/2008
4.0,Arson,37.38000056,-91.02051876,MO,3/1/1995
20.0,Miscellaneous,27.2914,-81.0292,FL,1/17/2001
2.0,Missing/Undefined,30.579234,-89.109986,MS,2/27/2010
1.0,Debris Burning,39.34,-121.2661111,CA,8/30/2007
124.0,Lightning,48.82166667,-120.88,WA,7/25/1998
1.0,Debris Burning,35.5717,-81.415,NC,10/31/1995
1.0,Arson,34.4575,-92.82066,AR,7/4/2006
3.0,Debris Burning,34.59251001,-80.09132002,SC,3/17/2006
2.0,Missing/Undefined,31.442935,-89.21737,MS,2/18/2009
150.0,Miscellaneous,44.33870582,-103.003521,SD,6/26/2012
1.0,Miscellaneous,29.24895,-98.74978,TX,11/24/2008
5.0,Debris Burning,43.2919,-98.9713,SD,2/23/2007
1.5,Debris Burning,30.76639,-86.67166001,FL,2/13/2005
1.05,Equipment Use,42.38136494,-74.13756355,NY,3/30/2010
1.0,Missing/Undefined,21.4039059,-158.1765442,HI,10/17/2003
1.0,Missing/Undefined,31.862739,-90.315569,MS,9/14/2010
10.0,Arson,34.0272,-90.0253,MS,3/2/2004
1.2,Debris Burning,33.4456,-80.8442,SC,2/23/2002
70.0,Miscellaneous,29.1460705,-99.03207741,TX,7/21/2009
80.5,Lightning,37.12861111,-77.12861111,VA,4/8/2011
8.0,Miscellaneous,36.96,-120.0280556,CA,4/18/2005
1.0,Miscellaneous,28.49055998,-80.77582999,FL,10/4/2003
4.0,Arson,30.8617,-88.6511,MS,3/30/2001
50.0,Equipment Use,30.99,-87.08,FL,1/25/1995
3.0,Lightning,26.9247,-81.9814,FL,6/19/2002
3.0,Debris Burning,32.2189,-84.8036,GA,10/23/1998
1000.0,Debris Burning,43.6607,-103.6278,SD,11/4/2008
1.0,Arson,30.6775,-91.895,LA,3/20/2002
6.0,Arson,33.3131,-88.9519,MS,4/12/2006
2.45,Missing/Undefined,33.20012,-116.971524,CA,5/18/2012
2.83,Debris Burning,30.71594,-90.17,LA,4/4/2014
3000.0,Missing/Undefined,37.10795999,-83.17025001,KY,10/5/2005
1.0,Debris Burning,30.27030998,-95.75166,TX,2/13/2006
2.89,Debris Burning,30.74798,-90.98832,LA,9/4/2010
2.0,Equipment Use,33.290663,-97.599415,TX,1/14/2011
3.0,Equipment Use,32.6331,-91.9258,LA,2/22/2002
8.9,Lightning,28.51389,-82.07972,FL,5/25/2009
1.0,Debris Burning,38.1,-90.3,MO,10/22/2006
2.0,Debris Burning,32.38542,-94.69375,TX,8/15/1999
10.0,Lightning,27.32667,-82.35916,FL,7/1/2009
1.0,Debris Burning,43.137344,-73.876327,NY,3/16/2003
1.0,Debris Burning,35.5833,-81.5667,NC,1/7/2001
1.0,Debris Burning,35.60999997,-88.41500002,TN,2/5/2006
50.0,Arson,31.6617,-88.8264,MS,9/3/2000
1.0,Debris Burning,31.344254,-98.102417,TX,1/18/2014
50.0,Railroad,26.9528,-81.6878,FL,4/18/2002
4.0,Arson,34.03333001,-80.15000001,SC,2/1/2007
2.0,Campfire,33.70982,-87.24074,AL,2/13/1996
1.0,Debris Burning,32.33276133,-96.64534572,TX,2/18/2009
25.0,Lightning,46.26694444,-114.9983333,ID,6/18/2011
3.0,Railroad,28.5169,-80.8119,FL,4/13/1995
1.0,Arson,33.09512997,-92.01196001,AR,1/17/2005
2000.0,Lightning,26.1533,-80.4344,FL,5/18/2001
6.0,Campfire,32.48537,-85.94329,AL,1/7/1995
5.0,Equipment Use,40.79048,-101.7578,NE,9/7/2007
2.0,Missing/Undefined,34.856675,-88.452354,MS,3/3/2010
16.0,Lightning,46.62361111,-121.5497222,WA,7/12/2003
10.0,Smoking,37.47769277,-92.91723337,MO,2/13/1994
10.0,Debris Burning,40.58214951,-96.46562195,NE,3/18/2010
2.5,Lightning,28.4,-80.85,FL,5/27/2000
2.0,Miscellaneous,41.6062078,-73.1181658,CT,2/21/2008
15.0,Lightning,34.41314,-100.9209,TX,5/24/2008
1.5,Debris Burning,30.9319,-88.0308,AL,2/4/2002
15.0,Missing/Undefined,44.2284,-96.471,SD,10/1/1999
10.0,Equipment Use,29.625,-83.3764,FL,2/3/2001
30.0,Arson,35.84784001,-92.38233,AR,3/15/2003
1.0,Debris Burning,32.8236624,-94.8831394,TX,5/20/2015
2.2,Debris Burning,35.53531,-78.19087,NC,8/24/2005
4.0,Arson,35.385,-85.175,TN,3/2/2001
454.0,Lightning,48.90166667,-115.5852778,MT,7/13/2000
35.0,Lightning,26.37472001,-81.60666999,FL,5/1/2006
2.0,Arson,48.78114508,-94.83039063,MN,3/23/2000
3.0,Arson,33.7228,-87.1539,AL,7/30/1999
3.0,Miscellaneous,35.62499999,-87.86832999,TN,1/1/2006
50.0,Arson,37.9806,-82.9569,KY,2/28/2001
4.0,Arson,35.62715998,-92.33247998,AR,3/5/2005
2.0,Debris Burning,32.78963999,-97.87984001,TX,2/18/2006
9.0,Equipment Use,43.98690742,-84.76602315,MI,3/5/2005
1.0,Arson,34.945,-79.42167,NC,11/20/2009
0.95,Debris Burning,31.77821455,-83.16179913,GA,2/2/2005
40.0,Debris Burning,35.98949998,-93.48950001,AR,2/7/2004
1.0,Debris Burning,30.427082,-95.500037,TX,5/12/2012
3.35,Arson,34.29885508,-85.25597316,GA,2/21/2006
120.0,Debris Burning,44.7116,-97.1373,SD,9/3/2008
1.0,Campfire,33.7667,-81.4833,SC,10/8/1998
1.5,Debris Burning,34.1611,-87.9611,AL,2/6/1999
2.0,Arson,37.2767,-81.3967,VA,2/20/1997
2.05,Debris Burning,43.1362,-73.6643,NY,3/20/2014
1.0,Arson,32.975,-89.1986,MS,2/16/2004
4.0,Arson,37.7661,-83.2964,KY,3/1/1998
10.0,Miscellaneous,32.83985469,-97.77068561,TX,6/19/2009
130.0,Lightning,44.59313,-110.28941,WY,7/17/2001
1.0,Debris Burning,34.75,-80.4333,SC,3/4/2002
4.0,Arson,31.6789,-89.6986,MS,9/8/2005
4.0,Miscellaneous,42.84916324,-98.01263809,SD,7/22/2012
15.0,Lightning,43.8362,-103.025,SD,6/21/2007
1.5,Debris Burning,38.24305555,-120.5488889,CA,11/3/2007
5.0,Debris Burning,31.9742,-88.6247,MS,6/25/2000
5.0,Arson,35.904,-91.65433,AR,3/6/2007
8.0,Lightning,63.5,-154.62,AK,6/4/2007
30.0,Debris Burning,32.04,-88.3211,AL,9/9/2000
85.0,Lightning,46.26573,-88.20444,MI,7/11/2009
3.0,Railroad,35.06012,-92.72446,AR,11/8/2008
35.0,Campfire,38.26,-97.69,KS,6/11/2003
1595.0,Missing/Undefined,46.015749,-116.903901,ID,8/31/2001
1.0,Arson,32.42924998,-94.78337998,TX,5/10/2006
1.0,Debris Burning,38.32245915,-82.25533777,WV,1/29/2006
0.68,Miscellaneous,31.90115866,-84.29187843,GA,1/25/2007
1.0,Missing/Undefined,31.435869,-89.605583,MS,2/5/2009
1.0,Debris Burning,29.88894998,-98.62609001,TX,1/20/2007
5.0,Debris Burning,35.7667,-81.3833,NC,3/31/2002
1.0,Debris Burning,37.44062202,-93.24600036,MO,7/18/1995
1.0,Arson,31.06875,-94.48124998,TX,1/11/2000
20.0,Equipment Use,29.21226,-97.45246,TX,6/20/2009
5.5,Missing/Undefined,35.19857,-79.1265,NC,2/1/2008
2.5,Lightning,26.79639,-81.92611,FL,5/25/2009
100.0,Arson,28.16804999,-80.66777999,FL,2/25/2006
2.0,Debris Burning,30.54805556,-89.11416667,MS,4/10/2006
1.5,Lightning,33.87333333,-111.3566667,AZ,6/24/1994
2.0,Debris Burning,41.5756543,-72.3320269,CT,2/29/2008
1.0,Debris Burning,32.97598,-94.974082,TX,9/15/2014
4800.0,Equipment Use,45.1357,-99.9087,SD,3/2/2015
1.0,Miscellaneous,35.2683,-78.9283,NC,3/20/1995
30.0,Arson,33.8936,-88.5539,MS,8/16/2000
2.0,Miscellaneous,30.59,-81.77,FL,4/28/1994
1.0,Arson,34.29651,-93.24603,AR,7/3/2010
5.06,Debris Burning,32.46518,-92.03436,LA,8/6/2013
3.0,Miscellaneous,32.87,-93.9397,LA,11/1/1999
3.0,Debris Burning,34.37167998,-92.75001001,AR,1/31/2006
2.0,Arson,37.2903,-83.0978,KY,8/12/1998
230.0,Railroad,36.5767,-84.1,TN,3/11/1997
1.0,Miscellaneous,30.8729661,-97.1249919,TX,4/3/2013
1.5,Debris Burning,32.42318894,-84.63799641,GA,2/15/2006
6.0,Debris Burning,33.8975,-85.6281,AL,10/14/2001
1.0,Debris Burning,31.5168677,-94.5534491,TX,8/9/2014
0.75,Miscellaneous,43.0747505,-71.8513,NH,3/16/2009
1.0,Debris Burning,48.07109998,-114.5899,MT,3/7/2004
5.2,Lightning,28.5575,-81.03917,FL,6/19/2007
1.0,Miscellaneous,43.80435,-99.33471,SD,8/6/2012
105.0,Arson,38.60316,-92.81399,MO,9/21/1999
1.2,Debris Burning,31.3271,-86.99788,AL,1/23/1995
2.0,Railroad,26.5503,-81.5231,FL,1/5/2002
2.0,Equipment Use,37.37046,-92.58856,MO,9/4/1999
6.0,Miscellaneous,36.7142,-88.7778,KY,10/9/1999
2.5,Debris Burning,31.4939995,-83.44194534,GA,11/23/2005
1.0,Miscellaneous,33.4375,-86.3331,AL,2/20/1997
1.0,Debris Burning,32.49041998,-94.85912,TX,1/6/2006
1.0,Arson,33.5031,-89.9769,MS,9/21/2005
1.0,Miscellaneous,31.9078,-89.3431,MS,8/5/2000
40.0,Equipment Use,28.3,-81.57,FL,4/9/1995
1.5,Smoking,42.7874039,-72.400553,NH,3/21/2006
3.0,Missing/Undefined,31.443198,-89.99913,MS,9/26/2010
30.0,Miscellaneous,32.8533,-89.3083,MS,6/12/2000
13.57,Arson,34.1911572,-85.1347204,GA,11/18/2005
1.0,Missing/Undefined,37.44212,-93.31805,MO,1/1/1998
5.0,Arson,34.9561,-89.0519,MS,2/7/2004
2.0,Arson,30.10136,-95.18672,TX,7/10/1999
1.5,Debris Burning,36.325,-88.8483,TN,9/4/2000
1.0,Debris Burning,32.74817,-80.91284,SC,5/10/2008
10.0,Lightning,28.44,-81.0,FL,5/30/1994
3.0,Debris Burning,37.7564,-82.9161,KY,1/16/1998
0.75,Children,44.205735,-103.341726,SD,9/5/1997
1.0,Arson,32.7544,-91.3308,LA,6/4/2001
2.09,Debris Burning,31.19726135,-83.79667251,GA,1/12/2003
1.0,Debris Burning,35.9667,-79.4,NC,6/16/2004
30.0,Arson,32.71373,-99.78474,TX,2/19/2008
6.0,Debris Burning,33.1597,-81.0067,SC,11/22/2000
28.0,Equipment Use,37.04,-76.7075,VA,4/7/2002
1.0,Debris Burning,36.2533,-87.3367,TN,1/2/1997
3.0,Arson,31.4642,-90.2175,MS,10/25/2005
1.0,Missing/Undefined,35.11727,-80.52438,NC,2/1/2007
10.0,Debris Burning,33.9,-78.85,SC,1/18/2002
18.0,Miscellaneous,32.32494,-93.21807,LA,2/17/2008
2.0,Equipment Use,33.61767114,-98.28106263,TX,6/24/2009
5.0,Lightning,36.23673,-104.8864,NM,5/17/2006
5.0,Debris Burning,34.73638,-92.59176001,AR,2/10/2005
2.0,Debris Burning,35.8417,-79.3817,NC,4/16/1994
15.0,Miscellaneous,32.94983567,-97.66466205,TX,5/27/2010
40.0,Arson,32.9294,-89.6558,MS,2/18/2003
1.3,Arson,44.17892508,-90.00499191,WI,3/15/2004
10.5,Arson,34.4,-90.21666667,MS,2/13/1999
3.0,Debris Burning,32.4159321,-95.1688146,TX,5/13/2011
45.0,Debris Burning,34.6283,-89.6683,MS,2/21/2001
1.0,Debris Burning,37.267551,-87.637878,KY,10/4/2014
8.0,Debris Burning,33.28166001,-93.82616,AR,8/10/2004
16.0,Arson,35.10666999,-88.39499998,TN,2/24/2006
4.0,Debris Burning,34.49283,-77.99653,NC,2/11/2005
2.0,Equipment Use,36.24771,-102.48905,TX,10/23/2009
1.58,Debris Burning,31.78347591,-84.66319737,GA,2/20/2004
1.0,Debris Burning,33.81803,-86.71747,AL,2/23/1996
1.0,Debris Burning,33.0961,-90.0417,MS,9/15/2003
1.0,Arson,41.0825,-123.6894,CA,6/25/2009
2.0,Railroad,34.1414,-82.3094,SC,3/5/2002
2.5,Arson,34.835,-87.4525,AL,6/16/1997
5.0,Arson,33.49193998,-80.59278001,SC,1/20/2005
4.0,Arson,32.8764,-89.3575,MS,10/12/2005
20.0,Arson,34.45,-77.9833,NC,3/31/2001
12.0,Debris Burning,29.36722,-82.46472,FL,1/9/2009
5.0,Miscellaneous,32.46175998,-96.27326998,TX,2/15/2005
6.0,Debris Burning,33.2583,-80.7417,SC,2/9/2002
5.0,Arson,32.7519,-89.77,MS,6/12/2006
5.0,Debris Burning,32.30059,-94.43505,TX,8/28/2008
94.0,Lightning,44.9269,-106.187797,WY,6/10/2012
1.0,Equipment Use,44.88114997,-97.96199,SD,7/2/2003
1.0,Miscellaneous,33.1511724,-95.733924,TX,9/24/2013
20.0,Equipment Use,33.89363,-81.84758,SC,6/1/2008
6.0,Arson,35.86134998,-94.53964998,OK,2/21/2004
5.0,Arson,48.46457865,-96.4202612,MN,5/3/2006
11.4,Debris Burning,47.9828,-114.2237,MT,4/12/2006
1.0,Missing/Undefined,31.639736,-89.689292,MS,10/11/2008
1.0,Arson,37.3092,-83.3206,KY,3/1/1997
0.63,Debris Burning,42.01638601,-79.28870376,NY,3/22/2010
1.5,Arson,34.7219,-87.6086,AL,8/28/1999
1.0,Debris Burning,31.634676,-97.957535,TX,5/4/2014
3.0,Equipment Use,30.48,-81.66,FL,8/11/1997
100.0,Lightning,28.34,-81.14,FL,5/26/1993
2.0,Debris Burning,32.23924,-94.13284,TX,9/1/2007
80.0,Debris Burning,37.47,-97.06,KS,1/24/2002
4.0,Lightning,26.55,-81.6,FL,5/21/1998
0.88,Debris Burning,32.35821539,-84.33719721,GA,2/15/2006
1.0,Arson,34.3757,-92.85239999,AR,6/1/2006
1.0,Smoking,32.735896,-96.345119,TX,5/13/2013
1.0,Arson,30.33,-85.83,FL,6/21/2000
0.75,Miscellaneous,42.59716,-97.65356,NE,4/16/2007
80.0,Miscellaneous,43.56863998,-97.82122997,SD,3/13/2003
3.6,Debris Burning,37.87028,-77.54056,VA,1/11/2008
1.38,Miscellaneous,43.4906949,-71.2462181,NH,5/30/2007
11.0,Debris Burning,32.55208,-94.10625,TX,10/27/1999
1.0,Miscellaneous,33.36137506,-98.22055227,TX,10/29/2009
15.0,Campfire,37.68496,-106.28459,CO,3/11/1993
30.0,Arson,36.27538,-93.80001,AR,3/1/2010
2.0,Miscellaneous,32.7606,-88.7872,MS,5/13/2007
6.0,Smoking,37.1417,-88.0664,KY,9/8/1999
1.0,Debris Burning,47.30906837,-93.68471751,MN,3/27/2002
1.0,Arson,35.68167,-88.61165999,TN,2/16/2006
10.0,Debris Burning,32.48305999,-95.01278,TX,11/20/2003
1.0,Lightning,46.07303204,-103.1490718,ND,8/6/2005
12.0,Missing/Undefined,34.69575,-79.11584,NC,9/15/2007
